,0
2998,0
2999,2
3000,6
3001,9
3002,9
3003,7
3004,9
3005,8
3006,7
3007,7
3008,7
3009,5
3010,6
3011,2
3012,9
3013,8
3014,2
3015,2
3016,7
3017,3
3018,1
3019,3
3020,4
3021,8
3022,2
3023,0
3024,2
3025,6
3026,8
3027,1
3028,0
3029,9
3030,9
3031,1
3032,6
3033,8
3034,8
3035,6
3036,6
3037,2
3038,2
3039,6
3040,1
3041,6
3042,6
3043,2
3044,0
3045,6
3046,0
3047,8
3048,2
3049,2
3050,8
3051,6
3052,4
3053,8
3054,5
3055,0
3056,4
3057,0
3058,0
3059,9
3060,7
3061,9
3062,2
3063,9
3064,2
3065,8
3066,5
3067,3
3068,5
3069,2
3070,7
3071,9
3072,5
3073,7
3074,3
3075,0
3076,2
3077,8
3078,0
3079,6
3080,4
3081,6
3082,9
3083,9
3084,5
3085,9
3086,2
3087,2
3088,3
3089,3
3090,7
3091,4
3092,5
3093,8
3094,5
3095,8
3096,6
3097,3
3098,5
3099,1
3100,2
3101,6
3102,8
3103,5
3104,5
3105,2
3106,7
3107,9
3108,1
3109,9
3110,3
3111,6
3112,8
3113,8
3114,2
3115,5
3116,8
3117,3
3118,9
3119,1
3120,6
3121,9
3122,6
3123,7
3124,5
3125,8
3126,5
3127,6
3128,8
3129,6
3130,7
3131,5
3132,1
3133,2
3134,8
3135,9
3136,3
3137,8
3138,8
3139,3
3140,9
3141,4
3142,8
3143,7
3144,6
3145,9
3146,5
3147,3
3148,0
3149,9
3150,9
3151,6
3152,8
3153,7
3154,9
3155,1
3156,2
3157,3
3158,2
3159,1
3160,5
3161,2
3162,9
3163,4
3164,4
3165,4
3166,3
3167,0
3168,0
3169,3
3170,1
3171,3
3172,1
3173,1
3174,3
3175,5
3176,6
3177,2
3178,7
3179,6
3180,0
3181,4
3182,4
3183,7
3184,0
3185,7
3186,0
3187,8
3188,7
3189,1
3190,3
3191,0
3192,8
3193,9
3194,0
3195,9
3196,0
3197,0
3198,1
3199,8
3200,8
3201,7
3202,4
3203,8
3204,3
3205,5
3206,9
3207,0
3208,3
3209,6
3210,3
3211,6
3212,5
3213,0
3214,9
3215,2
3216,6
3217,9
3218,3
3219,0
3220,9
3221,4
3222,5
3223,7
3224,7
3225,4
3226,2
3227,3
3228,9
3229,2
3230,8
3231,8
3232,0
3233,1
3234,9
3235,4
3236,2
3237,2
3238,1
3239,8
3240,2
3241,7
3242,3
3243,5
3244,1
3245,3
3246,0
3247,2
3248,1
3249,1
3250,7
3251,9
3252,1
3253,8
3254,9
3255,7
3256,6
3257,9
3258,7
3259,1
3260,8
3261,9
3262,9
3263,2
3264,0
3265,6
3266,1
3267,5
3268,2
3269,0
3270,9
3271,2
3272,5
3273,5
3274,3
3275,4
3276,0
3277,9
3278,0
3279,9
3280,4
3281,0
3282,4
3283,3
3284,7
3285,8
3286,0
3287,4
3288,0
3289,2
3290,6
3291,8
3292,2
3293,1
3294,5
3295,2
3296,5
3297,8
3298,5
3299,6
3300,1
3301,4
3302,8
3303,6
3304,2
3305,1
3306,3
3307,9
3308,8
3309,3
3310,7
3311,8
3312,7
3313,8
3314,3
3315,1
3316,5
3317,6
3318,4
3319,7
3320,5
3321,5
3322,4
3323,0
3324,8
3325,1
3326,6
3327,6
3328,3
3329,3
3330,7
3331,8
3332,8
3333,4
3334,3
3335,4
3336,3
3337,2
3338,1
3339,7
3340,0
3341,9
3342,4
3343,2
3344,8
3345,6
3346,8
3347,5
3348,2
3349,8
3350,4
3351,8
3352,1
3353,4
3354,3
3355,7
3356,1
3357,2
3358,1
3359,5
3360,3
3361,5
3362,7
3363,2
3364,4
3365,7
3366,2
3367,9
3368,1
3369,2
3370,8
3371,6
3372,8
3373,2
3374,6
3375,2
3376,0
3377,1
3378,1
3379,0
3380,6
3381,3
3382,9
3383,7
3384,3
3385,1
3386,9
3387,4
3388,6
3389,9
3390,7
3391,3
3392,7
3393,8
3394,1
3395,5
3396,5
3397,1
3398,2
3399,7
3400,6
3401,6
3402,5
3403,0
3404,4
3405,5
3406,9
3407,6
3408,5
3409,9
3410,7
3411,2
3412,4
3413,1
3414,3
3415,4
3416,0
3417,1
3418,8
3419,0
3420,2
3421,9
3422,2
3423,7
3424,7
3425,9
3426,1
3427,4
3428,7
3429,3
3430,3
3431,9
3432,9
3433,1
3434,3
3435,7
3436,8
3437,4
3438,9
3439,7
3440,9
3441,7
3442,1
3443,4
3444,4
3445,0
3446,0
3447,0
3448,8
3449,5
3450,8
3451,3
3452,0
3453,4
3454,1
3455,2
3456,8
3457,1
3458,0
3459,8
3460,8
3461,3
3462,4
3463,6
3464,9
3465,3
3466,2
3467,7
3468,2
3469,6
3470,8
3471,1
3472,0
3473,1
3474,8
3475,1
3476,3
3477,7
3478,4
3479,9
3480,9
3481,3
3482,5
3483,0
3484,3
3485,6
3486,4
3487,8
3488,6
3489,1
3490,9
3491,9
3492,6
3493,6
3494,6
3495,1
3496,9
3497,0
3498,3
3499,9
3500,8
3501,4
3502,8
3503,3
3504,6
3505,8
3506,9
3507,9
3508,3
3509,1
3510,2
3511,0
3512,2
3513,0
3514,8
3515,9
3516,5
3517,2
3518,0
3519,1
3520,0
3521,7
3522,2
3523,8
3524,1
3525,8
3526,2
3527,3
3528,7
3529,3
3530,6
3531,9
3532,9
3533,5
3534,8
3535,4
3536,6
3537,4
3538,9
3539,6
3540,0
3541,0
3542,4
3543,3
3544,5
3545,7
3546,1
3547,2
3548,1
3549,9
3550,2
3551,1
3552,3
3553,1
3554,9
3555,1
3556,8
3557,5
3558,8
3559,7
3560,9
3561,3
3562,6
3563,3
3564,6
3565,1
3566,7
3567,5
3568,2
3569,2
3570,6
3571,3
3572,7
3573,0
3574,5
3575,6
3576,7
3577,9
3578,6
3579,8
3580,6
3581,0
3582,9
3583,5
3584,9
3585,1
3586,1
3587,9
3588,5
3589,0
3590,7
3591,6
3592,2
3593,5
3594,5
3595,6
3596,6
3597,0
3598,4
3599,3
3600,8
3601,4
3602,3
3603,5
3604,0
3605,2
3606,6
3607,5
3608,0
3609,2
3610,6
3611,0
3612,6
3613,0
3614,5
3615,3
3616,6
3617,1
3618,9
3619,3
3620,8
3621,4
3622,8
3623,3
3624,6
3625,5
3626,4
3627,6
3628,0
3629,6
3630,1
3631,2
3632,0
3633,3
3634,5
3635,5
3636,0
3637,4
3638,1
3639,1
3640,3
3641,3
3642,9
3643,3
3644,3
3645,6
3646,4
3647,9
3648,0
3649,6
3650,9
3651,7
3652,9
3653,8
3654,5
3655,7
3656,9
3657,1
3658,4
3659,6
3660,8
3661,6
3662,8
3663,4
3664,9
3665,7
3666,1
3667,6
3668,8
3669,6
3670,7
3671,9
3672,4
3673,2
3674,0
3675,7
3676,7
3677,9
3678,1
3679,6
3680,6
3681,8
3682,0
3683,6
3684,3
3685,7
3686,7
3687,6
3688,7
3689,6
3690,1
3691,6
3692,5
3693,4
3694,5
3695,6
3696,2
3697,3
3698,3
3699,9
3700,5
3701,1
3702,3
3703,9
3704,6
3705,9
3706,2
3707,6
3708,6
3709,2
3710,7
3711,6
3712,0
3713,0
3714,3
3715,9
3716,1
3717,2
3718,9
3719,3
3720,0
3721,6
3722,1
3723,2
3724,9
3725,8
3726,6
3727,5
3728,1
3729,3
3730,6
3731,7
3732,1
3733,5
3734,1
3735,5
3736,1
3737,7
3738,3
3739,7
3740,4
3741,5
3742,2
3743,4
3744,9
3745,6
3746,8
3747,6
3748,6
3749,0
3750,8
3751,1
3752,7
3753,7
3754,1
3755,9
3756,0
3757,1
3758,4
3759,9
3760,1
3761,7
3762,3
3763,1
3764,6
3765,2
3766,2
3767,7
3768,2
3769,4
3770,1
3771,5
3772,6
3773,1
3774,3
3775,3
3776,2
3777,6
3778,9
3779,1
3780,7
3781,4
3782,8
3783,9
3784,5
3785,6
3786,3
3787,8
3788,1
3789,3
3790,9
3791,5
3792,6
3793,7
3794,5
3795,3
3796,3
3797,7
3798,7
3799,1
3800,8
3801,0
3802,6
3803,3
3804,9
3805,3
3806,3
3807,6
3808,8
3809,2
3810,5
3811,1
3812,0
3813,1
3814,1
3815,3
3816,8
3817,2
3818,9
3819,0
3820,3
3821,8
3822,1
3823,0
3824,5
3825,9
3826,8
3827,3
3828,3
3829,1
3830,5
3831,6
3832,5
3833,2
3834,7
3835,2
3836,9
3837,8
3838,5
3839,7
3840,1
3841,7
3842,4
3843,3
3844,9
3845,4
3846,4
3847,3
3848,2
3849,0
3850,0
3851,0
3852,3
3853,1
3854,1
3855,4
3856,3
3857,4
3858,2
3859,2
3860,2
3861,8
3862,4
3863,7
3864,4
3865,0
3866,4
3867,9
3868,1
3869,0
3870,7
3871,1
3872,2
3873,1
3874,6
3875,2
3876,4
3877,0
3878,4
3879,6
3880,0
3881,5
3882,1
3883,4
3884,2
3885,6
3886,2
3887,9
3888,7
3889,3
3890,4
3891,3
3892,9
3893,0
3894,1
3895,4
3896,8
3897,6
3898,2
3899,1
3900,1
3901,7
3902,3
3903,2
3904,9
3905,2
3906,2
3907,5
3908,2
3909,1
3910,0
3911,2
3912,5
3913,0
3914,0
3915,0
3916,4
3917,2
3918,7
3919,3
3920,0
3921,2
3922,1
3923,9
3924,0
3925,8
3926,5
3927,3
3928,8
3929,2
3930,2
3931,0
3932,2
3933,7
3934,8
3935,4
3936,0
3937,3
3938,0
3939,2
3940,2
3941,8
3942,0
3943,9
3944,2
3945,3
3946,0
3947,2
3948,4
3949,8
3950,7
3951,1
3952,4
3953,2
3954,2
3955,1
3956,6
3957,7
3958,6
3959,6
3960,3
3961,3
3962,6
3963,7
3964,3
3965,9
3966,1
3967,2
3968,3
3969,5
3970,0
3971,1
3972,0
3973,9
3974,7
3975,9
3976,0
3977,8
3978,5
3979,1
3980,4
3981,7
3982,6
3983,4
3984,8
3985,1
3986,2
3987,2
3988,6
3989,4
3990,2
3991,5
3992,8
3993,2
3994,6
3995,5
3996,8
3997,3
3998,1
3999,7
4000,4
4001,6
4002,0
4003,1
4004,3
4005,8
4006,1
4007,6
4008,0
4009,8
4010,6
4011,6
4012,1
4013,6
4014,2
4015,3
4016,9
4017,1
4018,5
4019,6
4020,6
4021,1
4022,4
4023,0
4024,3
4025,6
4026,0
4027,8
4028,6
4029,8
4030,9
4031,4
4032,7
4033,7
4034,7
4035,8
4036,8
4037,7
4038,5
4039,2
4040,7
4041,6
4042,1
4043,1
4044,9
4045,5
4046,4
4047,1
4048,0
4049,1
4050,3
4051,2
4052,3
4053,6
4054,9
4055,3
4056,1
4057,2
4058,7
4059,1
4060,7
4061,7
4062,0
4063,0
4064,3
4065,0
4066,0
4067,2
4068,0
4069,0
4070,7
4071,1
4072,7
4073,8
4074,6
4075,8
4076,7
4077,1
4078,3
4079,6
4080,9
4081,4
4082,9
4083,1
4084,3
4085,4
4086,0
4087,4
4088,9
4089,2
4090,8
4091,6
4092,2
4093,7
4094,4
4095,7
4096,5
4097,0
4098,3
4099,7
4100,5
4101,6
4102,6
4103,9
4104,0
4105,3
4106,8
4107,2
4108,8
4109,9
4110,8
4111,2
4112,2
4113,9
4114,7
4115,1
4116,7
4117,7
4118,2
4119,7
4120,3
4121,2
4122,2
4123,1
4124,4
4125,0
4126,2
4127,2
4128,2
4129,1
4130,1
4131,2
4132,2
4133,2
4134,3
4135,8
4136,1
4137,6
4138,3
4139,9
4140,4
4141,3
4142,9
4143,7
4144,9
4145,0
4146,7
4147,3
4148,5
4149,2
4150,3
4151,0
4152,1
4153,9
4154,9
4155,7
4156,9
4157,2
4158,7
4159,4
4160,7
4161,7
4162,6
4163,5
4164,1
4165,9
4166,5
4167,4
4168,7
4169,2
4170,2
4171,5
4172,6
4173,3
4174,5
4175,8
4176,2
4177,8
4178,3
4179,1
4180,4
4181,7
4182,3
4183,8
4184,4
4185,8
4186,7
4187,4
4188,1
4189,9
4190,0
4191,4
4192,8
4193,0
4194,6
4195,5
4196,6
4197,5
4198,2
4199,0
4200,3
4201,3
4202,1
4203,8
4204,1
4205,4
4206,1
4207,1
4208,1
4209,1
4210,3
4211,9
4212,1
4213,0
4214,4
4215,2
4216,9
4217,3
4218,5
4219,9
4220,5
4221,5
4222,2
4223,0
4224,0
4225,8
4226,0
4227,4
4228,2
4229,4
4230,5
4231,2
4232,7
4233,9
4234,4
4235,0
4236,1
4237,4
4238,9
4239,4
4240,4
4241,3
4242,2
4243,0
4244,8
4245,4
4246,1
4247,0
4248,9
4249,3
4250,2
4251,9
4252,6
4253,9
4254,0
4255,6
4256,1
4257,1
4258,7
4259,4
4260,7
4261,8
4262,7
4263,3
4264,7
4265,0
4266,1
4267,8
4268,4
4269,2
4270,5
4271,4
4272,8
4273,9
4274,1
4275,0
4276,2
4277,8
4278,7
4279,9
4280,4
4281,4
4282,7
4283,6
4284,9
4285,4
4286,1
4287,7
4288,8
4289,8
4290,3
4291,4
4292,2
4293,4
4294,1
4295,8
4296,7
4297,8
4298,7
4299,4
4300,9
4301,4
4302,7
4303,3
4304,6
4305,9
4306,1
4307,5
4308,1
4309,0
4310,1
4311,8
4312,1
4313,6
4314,9
4315,3
4316,3
4317,6
4318,5
4319,5
4320,8
4321,1
4322,9
4323,2
4324,3
4325,7
4326,9
4327,9
4328,2
4329,9
4330,8
4331,3
4332,4
4333,5
4334,1
4335,4
4336,9
4337,6
4338,1
4339,3
4340,5
4341,2
4342,9
4343,6
4344,5
4345,3
4346,5
4347,6
4348,5
4349,0
4350,2
4351,6
4352,8
4353,9
4354,9
4355,0
4356,6
4357,6
4358,7
4359,5
4360,8
4361,2
4362,0
4363,9
4364,5
4365,0
4366,1
4367,9
4368,7
4369,2
4370,3
4371,3
4372,0
4373,4
4374,8
4375,3
4376,7
4377,3
4378,9
4379,0
4380,3
4381,8
4382,4
4383,9
4384,4
4385,6
4386,8
4387,9
4388,6
4389,9
4390,0
4391,8
4392,6
4393,4
4394,0
4395,4
4396,8
4397,6
4398,0
4399,0
4400,9
4401,1
4402,4
4403,2
4404,5
4405,6
4406,3
4407,8
4408,8
4409,8
4410,8
4411,2
4412,4
4413,2
4414,7
4415,6
4416,4
4417,7
4418,8
4419,6
4420,9
4421,8
4422,6
4423,2
4424,5
4425,4
4426,3
4427,9
4428,9
4429,3
4430,0
4431,8
4432,2
4433,9
4434,1
4435,6
4436,9
4437,1
4438,0
4439,1
4440,8
4441,7
4442,6
4443,5
4444,5
4445,4
4446,1
4447,7
4448,3
4449,9
4450,1
4451,1
4452,2
4453,3
4454,9
4455,0
4456,7
4457,2
4458,2
4459,4
4460,1
4461,7
4462,7
4463,7
4464,8
4465,3
4466,5
4467,1
4468,6
4469,2
4470,1
4471,0
4472,8
4473,7
4474,2
4475,5
4476,1
4477,1
4478,8
4479,6
4480,3
4481,6
4482,6
4483,9
4484,5
4485,1
4486,7
4487,4
4488,9
4489,1
4490,8
4491,7
4492,8
4493,0
4494,7
4495,6
4496,1
4497,6
4498,8
4499,1
4500,3
4501,9
4502,0
4503,7
4504,5
4505,3
4506,2
4507,7
4508,0
4509,1
4510,1
4511,4
4512,0
4513,9
4514,7
4515,0
4516,6
4517,5
4518,1
4519,7
4520,0
4521,1
4522,5
4523,6
4524,1
4525,4
4526,8
4527,6
4528,8
4529,9
4530,5
4531,1
4532,0
4533,2
4534,2
4535,0
4536,7
4537,8
4538,8
4539,5
4540,1
4541,6
4542,3
4543,7
4544,6
4545,9
4546,8
4547,4
4548,9
4549,1
4550,0
4551,3
4552,3
4553,5
4554,9
4555,2
4556,7
4557,6
4558,3
4559,3
4560,8
4561,0
4562,0
4563,9
4564,7
4565,5
4566,5
4567,0
4568,3
4569,0
4570,7
4571,2
4572,1
4573,0
4574,7
4575,1
4576,5
4577,7
4578,0
4579,2
4580,5
4581,4
4582,2
4583,6
4584,1
4585,3
4586,1
4587,1
4588,3
4589,6
4590,6
4591,8
4592,4
4593,2
4594,3
4595,0
4596,1
4597,4
4598,4
4599,1
4600,1
4601,8
4602,9
4603,7
4604,6
4605,2
4606,5
4607,1
4608,9
4609,7
4610,0
4611,9
4612,1
4613,4
4614,3
4615,9
4616,4
4617,6
4618,9
4619,8
4620,5
4621,0
4622,8
4623,9
4624,7
4625,0
4626,0
4627,8
4628,0
4629,4
4630,7
4631,0
4632,2
4633,2
4634,7
4635,9
4636,6
4637,9
4638,5
4639,6
4640,1
4641,1
4642,1
4643,4
4644,8
4645,7
4646,9
4647,6
4648,2
4649,2
4650,2
4651,8
4652,5
4653,7
4654,1
4655,1
4656,1
4657,2
4658,9
4659,1
4660,8
4661,1
4662,3
4663,2
4664,1
4665,0
4666,6
4667,4
4668,7
4669,6
4670,5
4671,9
4672,1
4673,2
4674,8
4675,8
4676,4
4677,4
4678,3
4679,7
4680,4
4681,4
4682,9
4683,2
4684,8
4685,8
4686,6
4687,1
4688,3
4689,4
4690,5
4691,6
4692,8
4693,7
4694,0
4695,6
4696,1
4697,5
4698,4
4699,8
4700,5
4701,7
4702,3
4703,2
4704,0
4705,9
4706,9
4707,4
4708,9
4709,5
4710,0
4711,3
4712,6
4713,3
4714,3
4715,1
4716,7
4717,4
4718,0
4719,0
4720,2
4721,7
4722,7
4723,8
4724,8
4725,7
4726,4
4727,5
4728,0
4729,1
4730,9
4731,7
4732,4
4733,5
4734,0
4735,9
4736,8
4737,6
4738,3
4739,3
4740,1
4741,6
4742,8
4743,8
4744,0
4745,9
4746,9
4747,1
4748,7
4749,3
4750,7
4751,4
4752,0
4753,3
4754,0
4755,4
4756,9
4757,9
4758,5
4759,8
4760,0
4761,9
4762,0
4763,1
4764,6
4765,5
4766,2
4767,0
4768,2
4769,5
4770,7
4771,0
4772,6
4773,9
4774,8
4775,2
4776,2
4777,5
4778,3
4779,6
4780,6
4781,3
4782,2
4783,5
4784,4
4785,3
4786,5
4787,2
4788,9
4789,5
4790,4
4791,1
4792,7
4793,2
4794,5
4795,3
4796,9
4797,7
4798,2
4799,4
4800,0
4801,8
4802,7
4803,9
4804,7
4805,8
4806,6
4807,6
4808,0
4809,3
4810,2
4811,6
4812,7
4813,0
4814,6
4815,0
4816,2
4817,2
4818,3
4819,0
4820,6
4821,3
4822,3
4823,4
4824,3
4825,1
4826,4
4827,3
4828,3
4829,0
4830,0
4831,3
4832,2
4833,4
4834,1
4835,5
4836,9
4837,2
4838,4
4839,9
4840,5
4841,8
4842,4
4843,9
4844,9
4845,1
4846,1
4847,0
4848,0
4849,9
4850,0
4851,8
4852,2
4853,0
4854,9
4855,8
4856,6
4857,2
4858,3
4859,2
4860,6
4861,6
4862,3
4863,8
4864,1
4865,9
4866,2
4867,0
4868,4
4869,2
4870,8
4871,9
4872,4
4873,3
4874,6
4875,0
4876,2
4877,0
4878,4
4879,5
4880,3
4881,4
4882,1
4883,2
4884,2
4885,4
4886,9
4887,4
4888,3
4889,2
4890,1
4891,9
4892,1
4893,6
4894,1
4895,0
4896,3
4897,4
4898,0
4899,1
4900,9
4901,4
4902,0
4903,0
4904,4
4905,8
4906,1
4907,9
4908,2
4909,9
4910,3
4911,4
4912,3
4913,7
4914,0
4915,7
4916,9
4917,7
4918,4
4919,5
4920,9
4921,7
4922,7
4923,0
4924,4
4925,2
4926,2
4927,1
4928,8
4929,5
4930,0
4931,4
4932,9
4933,8
4934,8
4935,2
4936,4
4937,1
4938,4
4939,1
4940,4
4941,1
4942,0
4943,9
4944,9
4945,5
4946,6
4947,4
4948,9
4949,2
4950,2
4951,6
4952,0
4953,3
4954,0
4955,2
4956,3
4957,0
4958,4
4959,0
4960,1
4961,0
4962,2
4963,4
4964,9
4965,3
4966,7
4967,1
4968,4
4969,1
4970,7
4971,6
4972,0
4973,7
4974,7
4975,1
4976,5
4977,0
4978,3
4979,6
4980,0
4981,2
4982,8
4983,5
4984,8
4985,5
4986,7
4987,7
4988,2
4989,8
4990,6
4991,7
4992,8
4993,5
4994,6
4995,7
4996,3
4997,1
4998,7
4999,3
5000,1
5001,8
5002,0
5003,1
5004,0
5005,4
5006,3
5007,7
5008,2
5009,9
5010,7
5011,9
5012,3
5013,6
5014,2
5015,3
5016,4
5017,1
5018,3
5019,0
5020,9
5021,9
5022,2
5023,6
5024,4
5025,0
5026,0
5027,7
5028,5
5029,1
5030,8
5031,3
5032,8
5033,1
5034,6
5035,5
5036,8
5037,9
5038,2
5039,2
5040,0
5041,7
5042,1
5043,6
5044,2
5045,1
5046,6
5047,8
5048,4
5049,3
5050,5
5051,9
5052,1
5053,2
5054,5
5055,3
5056,1
5057,9
5058,2
5059,6
5060,8
5061,6
5062,3
5063,6
5064,0
5065,9
5066,2
5067,5
5068,1
5069,3
5070,7
5071,4
5072,4
5073,4
5074,2
5075,0
5076,6
5077,3
5078,6
5079,0
5080,4
5081,3
5082,6
5083,1
5084,7
5085,6
5086,2
5087,7
5088,1
5089,7
5090,0
5091,6
5092,9
5093,6
5094,5
5095,1
5096,3
5097,6
5098,8
5099,1
5100,9
5101,5
5102,6
5103,6
5104,9
5105,3
5106,6
5107,8
5108,2
5109,4
5110,0
5111,6
5112,1
5113,8
5114,5
5115,1
5116,4
5117,0
5118,9
5119,9
5120,9
5121,4
5122,8
5123,4
5124,1
5125,6
5126,4
5127,9
5128,1
5129,8
5130,9
5131,2
5132,3
5133,4
5134,6
5135,1
5136,0
5137,1
5138,6
5139,7
5140,9
5141,0
5142,0
5143,8
5144,3
5145,4
5146,2
5147,5
5148,2
5149,8
5150,4
5151,6
5152,9
5153,7
5154,1
5155,5
5156,3
5157,5
5158,4
5159,9
5160,3
5161,3
5162,5
5163,3
5164,0
5165,0
5166,5
5167,9
5168,2
5169,5
5170,3
5171,7
5172,6
5173,5
5174,9
5175,6
5176,5
5177,0
5178,4
5179,1
5180,3
5181,8
5182,5
5183,7
5184,7
5185,0
5186,7
5187,7
5188,1
5189,5
5190,6
5191,7
5192,0
5193,4
5194,3
5195,0
5196,0
5197,0
5198,0
5199,7
5200,6
5201,8
5202,5
5203,6
5204,7
5205,1
5206,3
5207,1
5208,0
5209,2
5210,3
5211,5
5212,1
5213,8
5214,8
5215,4
5216,7
5217,6
5218,3
5219,6
5220,6
5221,0
5222,3
5223,8
5224,5
5225,1
5226,5
5227,2
5228,6
5229,5
5230,1
5231,5
5232,8
5233,3
5234,5
5235,5
5236,3
5237,2
5238,3
5239,8
5240,5
5241,8
5242,6
5243,7
5244,0
5245,3
5246,8
5247,8
5248,4
5249,2
5250,6
5251,4
5252,5
5253,8
5254,3
5255,0
5256,5
5257,1
5258,1
5259,3
5260,0
5261,9
5262,6
5263,7
5264,8
5265,2
5266,5
5267,3
5268,6
5269,2
5270,0
5271,2
5272,9
5273,1
5274,2
5275,9
5276,7
5277,0
5278,2
5279,5
5280,5
5281,6
5282,1
5283,4
5284,1
5285,3
5286,1
5287,5
5288,5
5289,0
5290,1
5291,9
5292,3
5293,9
5294,5
5295,0
5296,7
5297,9
5298,8
5299,3
5300,0
5301,1
5302,3
5303,5
5304,5
5305,1
5306,3
5307,3
5308,7
5309,0
5310,9
5311,6
5312,4
5313,8
5314,3
5315,0
5316,6
5317,0
5318,4
5319,5
5320,8
5321,2
5322,1
5323,5
5324,4
5325,0
5326,1
5327,4
5328,1
5329,7
5330,3
5331,9
5332,2
5333,9
5334,1
5335,2
5336,1
5337,7
5338,6
5339,6
5340,1
5341,5
5342,9
5343,8
5344,9
5345,0
5346,2
5347,3
5348,1
5349,9
5350,0
5351,1
5352,5
5353,2
5354,7
5355,3
5356,2
5357,3
5358,9
5359,7
5360,4
5361,0
5362,5
5363,1
5364,5
5365,9
5366,1
5367,0
5368,9
5369,4
5370,5
5371,4
5372,8
5373,7
5374,1
5375,3
5376,3
5377,2
5378,4
5379,1
5380,1
5381,8
5382,0
5383,5
5384,2
5385,8
5386,9
5387,0
5388,9
5389,7
5390,0
5391,9
5392,9
5393,2
5394,7
5395,6
5396,1
5397,7
5398,1
5399,6
5400,0
5401,2
5402,9
5403,9
5404,9
5405,7
5406,8
5407,2
5408,4
5409,0
5410,9
5411,3
5412,8
5413,9
5414,4
5415,2
5416,0
5417,8
5418,2
5419,0
5420,8
5421,9
5422,4
5423,8
5424,5
5425,5
5426,6
5427,9
5428,6
5429,8
5430,4
5431,7
5432,6
5433,7
5434,4
5435,9
5436,4
5437,2
5438,1
5439,0
5440,8
5441,1
5442,3
5443,6
5444,0
5445,1
5446,9
5447,5
5448,6
5449,5
5450,5
5451,0
5452,7
5453,1
5454,3
5455,6
5456,0
5457,5
5458,3
5459,4
5460,8
5461,4
5462,7
5463,9
5464,1
5465,2
5466,9
5467,5
5468,7
5469,4
5470,3
5471,9
5472,3
5473,9
5474,5
5475,0
5476,7
5477,9
5478,2
5479,2
5480,1
5481,8
5482,3
5483,2
5484,7
5485,8
5486,7
5487,1
5488,2
5489,7
5490,7
5491,4
5492,8
5493,0
5494,9
5495,4
5496,0
5497,0
5498,3
5499,3
5500,4
5501,2
5502,0
5503,7
5504,6
5505,3
5506,2
5507,7
5508,4
5509,1
5510,2
5511,7
5512,4
5513,8
5514,2
5515,8
5516,2
5517,5
5518,8
5519,0
5520,7
5521,7
5522,9
5523,7
5524,1
5525,5
5526,5
5527,4
5528,2
5529,4
5530,7
5531,9
5532,9
5533,6
5534,4
5535,5
5536,4
5537,9
5538,1
5539,9
5540,6
5541,5
5542,6
5543,2
5544,8
5545,6
5546,8
5547,8
5548,8
5549,9
5550,6
5551,8
5552,8
5553,6
5554,9
5555,0
5556,2
5557,0
5558,1
5559,3
5560,8
5561,9
5562,8
5563,7
5564,7
5565,7
5566,8
5567,0
5568,7
5569,9
5570,5
5571,3
5572,3
5573,7
5574,4
5575,6
5576,4
5577,7
5578,2
5579,9
5580,6
5581,4
5582,0
5583,4
5584,6
5585,8
5586,8
5587,4
5588,9
5589,4
5590,4
5591,3
5592,6
5593,9
5594,0
5595,4
5596,1
5597,8
5598,5
5599,7
5600,8
5601,5
5602,2
5603,8
5604,8
5605,7
5606,0
5607,5
5608,0
5609,0
5610,2
5611,3
5612,4
5613,7
5614,8
5615,1
5616,5
5617,5
5618,7
5619,5
5620,2
5621,5
5622,0
5623,5
5624,6
5625,4
5626,7
5627,4
5628,1
5629,1
5630,9
5631,1
5632,9
5633,9
5634,4
5635,8
5636,4
5637,3
5638,7
5639,6
5640,2
5641,0
5642,1
5643,8
5644,9
5645,6
5646,7
5647,4
5648,5
5649,7
5650,5
5651,3
5652,1
5653,6
5654,0
5655,3
5656,2
5657,4
5658,5
5659,1
5660,8
5661,1
5662,1
5663,8
5664,5
5665,8
5666,5
5667,8
5668,5
5669,2
5670,7
5671,0
5672,1
5673,5
5674,1
5675,9
5676,0
5677,9
5678,9
5679,2
5680,0
5681,7
5682,3
5683,1
5684,3
5685,4
5686,7
5687,8
5688,0
5689,1
5690,2
5691,9
5692,3
5693,1
5694,6
5695,2
5696,0
5697,5
5698,0
5699,1
5700,6
5701,1
5702,9
5703,7
5704,7
5705,8
5706,6
5707,8
5708,4
5709,0
5710,7
5711,1
5712,0
5713,1
5714,3
5715,9
5716,9
5717,0
5718,9
5719,4
5720,5
5721,1
5722,6
5723,9
5724,4
5725,6
5726,6
5727,6
5728,1
5729,1
5730,3
5731,5
5732,8
5733,2
5734,4
5735,8
5736,1
5737,9
5738,8
5739,1
5740,1
5741,1
5742,8
5743,5
5744,5
5745,6
5746,5
5747,2
5748,2
5749,8
5750,7
5751,9
5752,8
5753,1
5754,9
5755,9
5756,0
5757,6
5758,6
5759,2
5760,3
5761,8
5762,3
5763,0
